ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	[Age]Value	[Gender]Value	[Language]Value	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	AOI[Face]Hit	AOI[Incongruent]Hit	AOI[Congruent]Hit	AOI[Rectangle]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23752	12:10:06.837	1517574103680033															0	1021		Fixation	8	453	379	0.39	282.49	300.98																				2848	614	433	643	379	628	406	438	406	246.42	115.58	258.23	137.25	252.33	126.42	307.99	183.89	529.74	351.76	190.51	538.79					563.52	563.52	4.44	4.75	0	0				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23760	12:10:06.846	1517574103688295															0	1022		Fixation	8	446	373	0.39	139.31	216.82																				2849	616	401	636	373	626	387	436	387	247.42	128.56	255.35	139.85	251.39	134.21	311.59	193.21	551.88	351.76	190.33	538.45					587.77	587.77	4.58	4.76	0	0				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23769	12:10:06.854	1517574103696629															0	1023		Fixation	8	443	354	0.81	98.94	319.64																				2850	621	417	633	354	627	385	437	385	249.39	122.09	254.13	147.42	251.76	134.76	308.02	183.78	529.58	351.77	190.26	538.37					563.33	563.33	4.43	4.77	0	0				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23777	12:10:06.862	1517574103704976															0			Unclassified	8																									2851	612	407			612	407	422	407	245.67	125.89					311.71	193.34	552.30		-34.01						588.21		4.61		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23785	12:10:06.871	1517574103713347															0			Unclassified	8																									2852	614	400			614	400	424	400	246.45	128.81					311.70	193.23	552.12		-34.01						588.01		4.65		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23794	12:10:06.879	1517574103721626															0	1024		Fixation	8	454	369	0.78	306.17	207.22																				2853	627	402	644	369	635	385	445	385	251.68	128.15	258.46	141.15	255.07	134.65	308.06	183.62	529.38	351.88	190.33	538.76					563.10	563.10	4.43	4.74	0	0				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23802	12:10:06.887	1517574103729973															0			Unclassified	8																									2854	605	395			605	395	415	395	242.77	130.90					311.75	193.22	552.19		-34.01						588.07		4.61		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23810	12:10:06.896	1517574103738307															0			Unclassified	8																									2855	627	416			627	416	437	416	251.73	122.37					308.70	193.02	551.84		-34.01						587.40		4.81		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23819	12:10:06.904	1517574103746658															0	1025		Fixation	8	441	359	0.68	142.34	196.18																				2856	625	399	631	359	628	379	438	379	250.68	129.27	253.12	145.32	251.90	137.29	308.70	192.97	551.74	351.99	190.48	539.35					587.28	587.28	4.76	4.85	0	0				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23827	12:10:06.912	1517574103755014															0			Unclassified	8																									2857	614	401			614	401	424	401	246.38	128.26					308.71	193.03	551.89		-34.01						587.45		4.77		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23835	12:10:06.921	1517574103763287															0			Unclassified	8																									2858	623	405			623	405	433	405	250.15	126.79					308.72	193.02	551.86		-34.01						587.42		4.80		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23844	12:10:06.929	1517574103771614															0			Unclassified	8																									2859	641	343			641	343	451	343	257.30	151.64					308.05	183.37	528.86		-34.01						562.52		4.27		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23852	12:10:06.937	1517574103779975															0			Unclassified	8																									2860	641	400			641	400	451	400	257.37	128.85					308.72	192.87	551.44		-34.01						586.98		4.83		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23860	12:10:06.946	1517574103788327															0			Unclassified	8																									2861	645	188			645	188	455	188	259.09	214.04					308.09	183.41	528.85		-34.01						562.53		3.21		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23869	12:10:06.954	1517574103796689															0			Unclassified	8																									2862	625	358			625	358	435	358	250.77	145.74					308.74	192.90	551.46		-34.01						587.01		4.82		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23877	12:10:06.962	1517574103804946															0			Unclassified	8																									2863																			-34.01										4	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23885	12:10:06.971	1517574103813283															0			Unclassified	8																									2864	619	391			619	391	429	391	248.55	132.39					308.18	183.43	528.84		-34.01						562.53		4.61		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23894	12:10:06.979	1517574103821647															0			Unclassified	8																									2865	630	382			630	382	440	382	252.77	136.26					308.22	183.44	528.84		-34.01						562.54		4.61		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23902	12:10:06.987	1517574103829998															0			Unclassified	8																									2866	644	411			644	411	454	411	258.48	124.29					308.26	183.44	528.84		-34.01						562.54		4.58		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23910	12:10:06.996	1517574103838284															0			Unclassified	8																									2867	610	399			610	399	420	399	245.02	129.34					308.88	192.80	551.15		-34.01						586.70		4.83		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23919	12:10:07.004	1517574103846609															0	1026		Fixation	8	440	347	0.50	94.75	312.41																				2868	633	417	630	347	631	382	441	382	254.15	122.20	252.91	150.21	253.53	136.21	308.23	183.06	527.99	352.14	189.82	537.90					561.62	561.62	4.63	4.93	0	0				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23927	12:10:07.012	1517574103854955															0			Unclassified	8																									2869																			-34.01										4	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23935	12:10:07.021	1517574103863298															0			Unclassified	8																									2870	643	403			643	403	453	403	258.02	127.57					308.31	182.98	527.78		-34.01						561.40		4.57		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23944	12:10:07.029	1517574103871668															0			Unclassified	8																									2871	622	390			622	390	432	390	249.82	132.92					308.38	183.00	527.78		-34.01						561.41		4.57		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23952	12:10:07.037	1517574103879933															0			Unclassified	8																									2872																			-34.01										4	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23960	12:10:07.046	1517574103888274															0			Unclassified	8																									2873	619	415			619	415	429	415	248.50	122.96					308.51	183.00	527.78		-34.01						561.42		4.62		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23969	12:10:07.054	1517574103896627															0			Unclassified	8																									2874	616	427			616	427	426	427	247.16	117.93					308.58	182.97	527.79		-34.01						561.43		4.58		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23977	12:10:07.062	1517574103904981															0			Unclassified	8																									2875	607	399			607	399	417	399	243.77	129.21					309.23	192.15	549.64		-34.01						585.09		4.78		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23985	12:10:07.071	1517574103913263															0			Unclassified	8																									2876	624	428			624	428	434	428	250.61	117.44					308.60	182.69	527.15		-34.01						560.74		4.57		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									23994	12:10:07.079	1517574103921580															0			Unclassified	8																									2877	624	408			624	408	434	408	250.30	125.57					309.33	192.02	549.41		-34.01						584.84		4.67		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24002	12:10:07.087	1517574103929935															0			Unclassified	8																									2878	617	426			617	426	427	426	247.57	118.46					308.69	182.58	526.97		-34.01						560.54		4.54		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24010	12:10:07.096	1517574103938293															0			Unclassified	8																									2879	620	411			620	411	430	411	248.83	124.34					309.42	191.89	549.20		-34.01						584.60		4.65		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24019	12:10:07.104	1517574103946650															0			Unclassified	8																									2880																			-34.01										4	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24027	12:10:07.112	1517574103954933															0			Unclassified	8																									2881	635	237			635	237	445	237	254.85	194.38					308.89	182.52	526.99		-34.01						560.56		3.39		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24035	12:10:07.121	1517574103963272															0			Unclassified	8																									2882	617	343	425	302	521	322	331	322	247.72	151.75	170.53	168.27	209.13	160.01	312.69	192.19	549.95	312.70	192.19	549.95					585.71	585.71	4.56	4.58	1	3				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24044	12:10:07.129	1517574103971676															0			Unclassified	8																									2883	658	302			658	302	468	302	263.99	168.30					308.89	182.35	526.60		-34.01						560.13		3.85		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24052	12:10:07.137	1517574103979954															0			Unclassified	8																									2884																			-34.01										4	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24060	12:10:07.146	1517574103988323															0			Unclassified	8																									2885	677	207			677	207	487	207	271.70	206.59					309.66	191.97	549.54		-34.01						584.97		3.43		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24069	12:10:07.154	1517574103996577															0			Unclassified	8																									2886	642	346			642	346	452	346	257.65	150.58					308.96	182.25	526.39		-34.01						559.90		3.92		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24077	12:10:07.162	1517574104004913															0			Unclassified	8																									2887	610	344			610	344	420	344	244.82	151.27					312.88	192.17	549.97		-34.01						585.74		4.53		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24085	12:10:07.171	1517574104013277															0			Unclassified	8																									2888	628	432			628	432	438	432	252.06	115.95					309.01	182.22	526.34		-34.01						559.85		4.33		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24094	12:10:07.179	1517574104021634															0			Unclassified	8																									2889	665	225			665	225	475	225	266.94	199.33					309.73	191.68	548.87		-34.01						584.25		3.40		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24102	12:10:07.187	1517574104029910															0			Unclassified	8																									2890																			-34.01										4	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24110	12:10:07.196	1517574104038248															0			Unclassified	8																									2891	648	247			648	247	458	247	260.23	190.55					309.11	182.22	526.34		-34.01						559.86		3.11		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24119	12:10:07.204	1517574104046588															0			Unclassified	8																									2892	655	271			655	271	465	271	262.98	180.64					309.13	182.23	526.34		-34.01						559.86		3.36		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24127	12:10:07.212	1517574104054948															0			Unclassified	8																									2893	623	400	430	359	526	379	336	379	250.16	128.94	172.73	145.27	211.44	137.10	313.05	192.31	550.24	313.05	192.31	550.24					586.06	586.06	4.46	4.48	1	3				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24135	12:10:07.221	1517574104063302															0			Unclassified	8																									2894	643	342			643	342	453	342	258.16	152.39					309.07	182.17	526.11		-34.01						559.62		3.72		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24144	12:10:07.229	1517574104071566															0			Unclassified	8																									2895	623	363			623	363	433	363	250.07	143.78					313.06	192.34	550.19		-34.01						586.02		4.44		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24152	12:10:07.237	1517574104079923															0			Unclassified	8																									2896	639	334			639	334	449	334	256.48	155.48					309.07	182.18	526.04		-34.01						559.56		3.66		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24160	12:10:07.246	1517574104088257															0			Unclassified	8																									2897	645	359			645	359	455	359	258.98	145.26					309.07	182.20	526.01		-34.01						559.54		3.83		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24169	12:10:07.254	1517574104096616															0			Unclassified	8																									2898	646	347			646	347	456	347	259.32	150.35					309.07	182.20	525.98		-34.01						559.51		3.65		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24177	12:10:07.262	1517574104104968															0			Unclassified	8																									2899	643	359			643	359	453	359	258.25	145.31					309.07	182.21	525.94		-34.01						559.48		3.68		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24185	12:10:07.271	1517574104113231															0	1027		Fixation	8	467	164	7.81	81.63	346.89																				2900	628	428	657	164	642	296	452	296	252.24	117.50	263.74	223.88	257.99	170.69	309.06	182.22	525.91	352.99	188.76	535.87					559.46	559.46	4.17	3.12	0	0				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24194	12:10:07.279	1517574104121571															0			Unclassified	8																									2901	627	339			627	339	437	339	251.51	153.43					309.06	182.22	525.89		-34.01						559.44		3.71		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24202	12:10:07.287	1517574104129926															0	1028		Fixation	8	466	181	0.72	266.64	185.01																				2902	642	372	656	181	649	276	459	276	257.70	139.97	263.19	216.91	260.44	178.44	309.07	182.20	525.92	353.10	189.22	536.95					559.46	559.46	3.76	3.35	0	0				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24210	12:10:07.296	1517574104138289															0			Unclassified	8																									2903	611	447			611	447	421	447	245.08	110.01					313.38	193.12	551.88		-34.01						587.91		4.33		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24219	12:10:07.304	1517574104146564															0	1029		Fixation	8	487	177	0.89	10.82	104.17																				2904	659	374	677	177	668	275	478	275	264.68	139.30	271.63	218.62	268.16	178.96	309.07	182.13	525.86	353.09	189.14	536.83					559.38	559.38	3.41	3.22	0	0				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24227	12:10:07.312	1517574104154917															0			Unclassified	8																									2905	672	377			672	377	482	377	269.78	138.00					309.07	182.11	525.86		-34.01						559.37		3.44		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24235	12:10:07.321	1517574104163240															0	1030		Fixation	8	459	187	1.24	199.71	188.89																				2906	649	383	649	187	649	285	459	285	260.56	135.61	260.51	214.45	260.54	175.03	309.06	182.10	525.84	353.11	189.19	536.98					559.35	559.35	3.56	3.01	0	0				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24244	12:10:07.329	1517574104171596															0	1031		Fixation	8	462	383	8.28	270.87	71.16																				2907	652	286	652	383	652	334	462	334	261.58	174.71	261.52	135.62	261.55	155.17	309.13	182.07	525.85	353.13	189.27	537.22					559.35	559.35	3.29	4.42	0	0				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24252	12:10:07.337	1517574104179953															0			Unclassified	8																									2908	612	439			612	439	422	439	245.64	113.34					313.39	193.12	552.02		-34.01						588.03		4.25		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24260	12:10:07.346	1517574104188225															0			Unclassified	8																									2909	637	482			637	482	447	482	255.52	95.71					309.04	182.02	525.74		-34.01						559.22		4.07		0	4				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24269	12:10:07.354	1517574104196560															0	1032		Fixation	8	457	389	0.32	230.29	319.41																				2910	636	413	647	389	641	401	451	401	255.47	123.83	259.56	133.39	257.52	128.61	309.07	182.02	525.76	352.84	188.18	534.67					559.24	559.24	3.69	4.29	0	0				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24277	12:10:07.362	1517574104204910															0	1033		Fixation	8	472	344	1.99	71.62	201.34																				2911	619	434	662	344	640	389	450	389	248.27	115.13	265.86	151.27	257.06	133.20	309.06	181.99	525.71	352.80	188.04	534.34					559.19	559.19	3.92	4.23	0	0				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24285	12:10:07.371	1517574104213268															0	1034		Fixation	8	482	225	5.08	85.21	13.59																				2912	619	459	672	225	645	342	455	342	248.40	104.91	269.54	199.48	258.97	152.19	309.05	181.97	525.68	352.81	188.10	534.51					559.15	559.15	3.95	3.12	0	0				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24294	12:10:07.379	1517574104221625															0	1035		Fixation	8	422	214	2.54	169.58	84.37																				2913	639	392	612	214	625	303	435	303	256.69	132.10	245.78	203.71	251.23	167.91	309.04	181.95	525.64	352.82	188.14	534.60					559.11	559.11	3.39	3.13	0	0				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24302	12:10:07.387	1517574104229872															0	1036		Fixation	8	457	225	1.53	342.50	172.92																				2914	667	292	647	225	657	258	467	258	267.66	172.50	259.62	199.45	263.64	185.97	309.03	181.92	525.60	352.78	188.00	534.29					559.05	559.05	2.83	3.12	0	0				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24310	12:10:07.396	1517574104238222															0	1037		Fixation	8	484	242	1.34	327.72	345.22																				2915	625	455	674	242	649	348	459	348	250.87	106.67	270.52	192.64	260.69	149.66	309.01	181.88	525.54	352.78	188.04	534.40					558.99	558.99	3.89	3.21	0	0				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24319	12:10:07.404	1517574104246569															0	1038		Fixation	8	472	222	0.99	120.88	153.16																				2916	633	456	662	222	647	339	457	339	254.02	106.39	265.80	200.58	259.91	153.48	308.99	181.84	525.50	352.73	187.92	534.16					558.93	558.93	3.88	3.13	0	0				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24327	12:10:07.412	1517574104254937															0	1039		Fixation	8	483	218	0.49	20.04	259.16																				2917	622	467	673	218	647	342	457	342	249.68	102.02	269.97	201.97	259.82	151.99	308.96	181.81	525.47	352.69	187.78	533.88					558.89	558.89	3.93	3.22	0	0				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24335	12:10:07.421	1517574104263206															0	1040		Fixation	8	450	242	1.72	216.12	196.07																				2918	618	474	640	242	629	358	439	358	248.03	99.26	256.86	192.30	252.45	145.78	308.94	181.76	525.43	352.66	187.74	533.85					558.83	558.83	3.94	3.15	0	0				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24344	12:10:07.429	1517574104271568															0	1041		Fixation	8	434	213	1.40	118.81	262.69																				2919	626	463	624	213	625	338	435	338	251.31	103.42	250.56	204.35	250.93	153.88	308.91	181.71	525.40	352.67	187.83	534.13					558.78	558.78	3.92	2.98	0	0				
07/12/2018	3.3.2	Gaze Project	O2	7	F	Monolingual	G38	02/02/2018	100628	1280 x 720		Raw Data	Ord2_T2_R.avi	190	0	900	720									24352	12:10:07.437	1517574104279892															0			Unclassified	8																									2920	608	434			608	434	418	434	244.25	115.27					312.86	191.90	549.64		-34.01						585.33		4.01		0	4				
